entry_time,exit_time,symbol,side,bars,reason,entry_px,exit_px,gross_bps,leg,leverage,pnl_usd,equity
2026-01-14 12:00:00,2026-01-20 16:30:00,AUDCAD,1,49,CHEO-FX SIGNAL,0.9276526586505296,0.9318553762783119,45.304862640032816,StreakAUDCADM30,3.5,72.63245324539072,100844.78413119972
2026-01-20 17:00:00,2026-01-20 17:00:00,EURCHF,1,0,CHEO-FX SIGNAL,0.9264049598011572,0.9260470633067706,-3.863283444245436,ZBandEURCHFH1,3.5,-6.198054306381776,100838.58607689333
2026-01-20 20:00:00,2026-01-20 20:00:00,GBPAUD,1,0,CHEO-FX SIGNAL,1.9945799058378775,1.9966336399809919,10.296574918374384,ZBandGBPAUDH4,3.5,16.518282712331214,100855.10435960567
2026-01-20 14:30:00,2026-01-21 20:30:00,AUDCHF,1,32,CHEO-FX SIGNAL,0.5319516128712595,0.5377669436137923,109.32067131339294,VolRegimeAUDCHFM30,3.5,175.4064409041381,101030.5108005098
2026-01-19 01:00:00,2026-01-22 09:00:00,GBPCHF,1,48,CHEO-FX TIME_STOP,1.0699958451455476,1.0658713855864426,-38.546500697336576,VolRegimeGBPCHFM30,3.5,-61.95592860265648,100968.55487190714
2026-01-16 04:00:00,2026-01-26 20:00:00,GBPNZD,1,12,CHEO-FX TIME_STOP,2.326070972274303,2.2904806822619816,-153.00603651625931,ZBandGBPNZDH4,3.5,-245.77633808198794,100722.77853382516
2026-01-20 15:30:00,2026-01-26 22:30:00,NZDCAD,-1,48,CHEO-FX TIME_STOP,0.808112765928414,0.8186611726755532,-130.53137126253017,RsiDivNZDCADM30,3.5,-209.16449271760533,100513.61404110755
2026-01-20 15:00:00,2026-01-27 03:00:00,GBPNZD,1,24,CHEO-FX TIME_STOP,2.3061848526739372,2.292817200840248,-57.96435536461906,AccelGBPNZDH1,3.5,-92.68965432460557,100420.92438678294
2026-01-27 04:00:00,2026-01-27 04:00:00,EURCHF,1,0,CHEO-FX SIGNAL,0.9231412506571324,0.9234795385889257,3.6645305531796915,ZBandEURCHFH1,3.5,5.854474588994081,100426.77886137193
2026-01-27 16:00:00,2026-01-27 16:00:00,GBPCAD,-1,0,CHEO-FX SIGNAL,1.8715499344393058,1.8741983211791424,-14.15076718554137,StreakGBPCADH1,3.5,-22.60866310915421,100404.17019826277
2026-01-16 01:00:00,2026-01-28 08:00:00,GBPAUD,1,96,CHEO-FX TIME_STOP,1.9974846054837216,1.969651039215271,-139.34308275537495,ZBandGBPAUDM30,3.5,-222.57815040556582,100181.59204785721
2026-01-21 07:00:00,2026-01-28 11:00:00,NZDCAD,-1,24,CHEO-FX TIME_STOP,0.8089185745321518,0.8187888746911377,-122.01846353564753,RsiDivNZDCADH1,3.5,-194.47278989464104,99987.11925796256
2026-01-22 06:00:00,2026-01-28 15:00:00,AUDCHF,-1,48,CHEO-FX TIME_STOP,0.5407450664724958,0.5388176180342227,35.644309264745175,VolRegimeAUDCHFM30,3.5,56.699551384664616,100043.81880934723
2026-01-28 16:00:00,2026-01-28 16:00:00,GBPAUD,1,0,CHEO-FX SIGNAL,1.970533845409763,1.9714464407935868,4.6312088774808755,VolRegimeGBPAUDH1,3.5,7.371060801473999,100051.18987014871
2026-01-19 01:30:00,2026-01-28 18:30:00,NZDCAD,-1,96,CHEO-FX TIME_STOP,0.8011702966779098,0.8189752613152806,-222.23695400590765,ZBandNZDCADM30,3.5,-353.7397767496819,99697.45009339902
2026-01-19 07:00:00,2026-01-28 23:00:00,NZDCAD,-1,48,CHEO-FX TIME_STOP,0.8019075677771518,0.8210724692101826,-238.99140253975912,ZBandNZDCADH1,3.5,-379.0632590732125,99318.38683432581
2026-01-28 23:30:00,2026-01-28 23:30:00,NZDCAD,-1,0,CHEO-FX SIGNAL,0.8216371580032961,0.8210724235664473,6.873282584020197,ZBandNZDCADM30,3.5,10.860234930703333,99329.24706925651
2026-01-27 04:00:00,2026-01-29 03:00:00,NZDCAD,-1,48,CHEO-FX TIME_STOP,0.8188873676278369,0.8218670272237858,-36.386684100164345,RsiDivNZDCADM30,3.5,-57.499621693439735,99271.74744756307
2026-01-29 04:00:00,2026-01-29 04:00:00,GBPNZD,1,0,CHEO-FX SIGNAL,2.2745759679801143,2.2764114218248097,8.069433030743506,ZBandGBPNZDH4,3.5,12.74424323888852,99284.49169080197
2026-01-29 05:30:00,2026-01-29 05:30:00,NZDCAD,-1,0,CHEO-FX SIGNAL,0.8235175109684665,0.8234822460207377,0.42822341066301856,ZBandNZDCADM30,3.5,0.6763900127373987,99285.1680808147
2026-01-21 07:00:00,2026-01-29 11:00:00,AUDCAD,-1,96,CHEO-FX TIME_STOP,0.9335858957478718,0.9539327069356012,-217.9425726159894,ZBandAUDCADM30,3.5,-344.2483060886494,98940.91977472606
2026-01-21 08:00:00,2026-01-29 13:00:00,AUDCAD,-1,48,CHEO-FX TIME_STOP,0.9339600328131227,0.9553473212194524,-228.99575629495018,ZBandAUDCADH1,3.5,-360.45308015072663,98580.46669457534
2026-01-28 20:00:00,2026-01-30 02:00:00,NZDCAD,-1,24,CHEO-FX TIME_STOP,0.819853262014121,0.8181638296716623,20.606520956058166,RsiDivNZDCADH1,3.5,32.31773447635983,98612.7844290517
2026-01-21 07:30:00,2026-01-30 02:30:00,AUDCAD,-1,118,CHEO-FX SIGNAL,0.9338279546972844,0.9472698283178587,-143.94379128360592,StreakAUDCADM30,3.5,-225.82474185966927,98386.95968719202
2026-01-23 17:00:00,2026-01-30 04:00:00,GBPUSD,-1,102,CHEO-FX MEAN,1.3587436311526424,1.3753673545013065,-122.34628348956441,ZBandGBPUSDH1,3.5,-191.5021637067245,98195.4575234853
2026-01-22 12:00:00,2026-01-30 04:00:00,AUDCAD,-1,17,CHEO-FX MEAN,0.9405666590367994,0.9458090333318476,-55.73633984024892,ZBandAUDCADH4,3.5,-87.07133577064528,98108.38618771466
2026-01-29 03:30:00,2026-01-30 06:30:00,NZDCAD,-1,44,CHEO-FX SIGNAL,0.8217318382047811,0.8171475555917372,55.78806126167712,RsiDivNZDCADM30,3.5,87.07485593743527,98195.46104365209
2026-01-30 07:00:00,2026-01-30 07:00:00,NZDCAD,1,0,CHEO-FX SIGNAL,0.8171543201702535,0.8173300505699451,2.1505166815374657,RsiDivNZDCADM30,3.5,3.359538270862393,98198.82058192295
2026-01-28 02:00:00,2026-02-01 23:00:00,EURCHF,1,52,CHEO-FX MEAN,0.9185210490470959,0.9165863337430021,-21.06337471635368,ZBandEURCHFH1,3.5,-32.90634064169816,98165.91424128125
2026-02-02 00:00:00,2026-02-02 00:00:00,GBPNZD,1,0,CHEO-FX SIGNAL,2.2763351049847635,2.274331815519897,-8.800503319918299,ZBandGBPNZDH4,3.5,-13.744014043823807,98152.17022723742
2026-01-22 04:00:00,2026-02-02 00:00:00,GBPAUD,1,22,CHEO-FX MEAN,1.9739409035233058,1.9714189606500876,-12.776182249006158,ZBandGBPAUDH4,3.5,-19.950159328887796,98132.22006790854
2026-02-02 02:00:00,2026-02-02 02:00:00,GBPCAD,-1,0,CHEO-FX SIGNAL,1.865778367472885,1.8669722485437952,-6.398836494858118,StreakGBPCADH1,3.5,-9.98982776737243,98122.23024014116
2026-01-16 02:00:00,2026-02-02 05:00:00,GBPAUD,1,96,CHEO-FX TIME_STOP,1.9978578964492173,1.9741055554768534,-118.88904118045038,ZBandGBPAUDH1,3.5,-185.59001159582826,97936.64022854534
2026-01-30 07:00:00,2026-02-02 14:00:00,AUDCAD,1,20,CHEO-FX MEAN,0.9448149351105745,0.9503764249228154,58.86327158439805,ZBandAUDCADH1,3.5,91.713857642851,98028.35408618819
2026-01-30 06:00:00,2026-02-02 14:30:00,AUDCAD,1,43,CHEO-FX MEAN,0.9462438776690631,0.950376460841784,43.673552561321024,ZBandAUDCADM30,3.5,68.1107393699557,98096.46482555814
2026-02-02 17:00:00,2026-02-02 17:00:00,GBPAUD,1,0,CHEO-FX SIGNAL,1.9620886286451733,1.9645432987937157,12.510495768161851,StreakGBPAUDH1,3.5,19.524199673869276,98115.989025232
2026-02-03 02:00:00,2026-02-03 02:00:00,NZDCAD,-1,0,CHEO-FX SIGNAL,0.8223869350865707,0.8221110390863177,3.354819835798761,ZBandNZDCADH1,3.5,5.236659689400075,98121.2256849214
2026-02-03 02:00:00,2026-02-03 02:00:00,AUDCAD,-1,0,CHEO-FX SIGNAL,0.9530954821766698,0.9526512273070443,4.661179052186154,StreakAUDCADM30,3.5,7.27619139127659,98128.50187631269
2026-02-03 04:30:00,2026-02-03 04:30:00,GBPAUD,1,0,CHEO-FX SIGNAL,1.9502126881483894,1.952930398652149,13.935456990282258,ZBandGBPAUDM30,3.5,21.75513323165298,98150.25700954434
2026-01-21 06:30:00,2026-02-03 07:00:00,GBPNZD,1,192,CHEO-FX TIME_STOP,2.300692405704056,2.264733246226423,-156.29711902590802,RsiDivGBPNZDM30,3.5,-244.0550382175216,97906.20197132681
2026-02-02 13:00:00,2026-02-03 07:00:00,EURCHF,-1,13,CHEO-FX MEAN,0.9198686618547044,0.9185231515046076,14.627200663449777,ZBandEURCHFH1,3.5,22.783308265945173,97928.98527959276
2026-02-03 08:00:00,2026-02-03 08:00:00,AUDCAD,-1,0,CHEO-FX SIGNAL,0.9616601694288578,0.9574590875359384,43.68572211339917,ZBandAUDCADH4,3.5,68.06065696454576,97997.0459365573
2026-02-03 08:00:00,2026-02-03 08:00:00,AUDCAD,-1,0,CHEO-FX SIGNAL,0.9616600258960527,0.9617119882095049,-0.540339746406245,StreakAUDCADM30,3.5,-0.8424133923850992,97996.20352316492
2026-02-03 09:00:00,2026-02-03 09:00:00,GBPAUD,1,0,CHEO-FX SIGNAL,1.9469314165314773,1.9506310623550929,19.002445552019676,ZBandGBPAUDH1,3.5,29.62539239153423,98025.82891555646
2026-02-02 11:30:00,2026-02-03 16:00:00,GBPCHF,-1,48,CHEO-FX TIME_STOP,1.0629160675783826,1.0616723101612924,11.701369986097655,VolRegimeGBPCHFM30,3.5,18.248307832599664,98044.07722338906
2026-02-03 04:00:00,2026-02-04 09:00:00,NZDCAD,-1,24,CHEO-FX TIME_STOP,0.8239600353736573,0.822163986026002,21.79777259270487,RsiDivNZDCADH1,3.5,33.99999430827093,98078.07721769733
2026-02-03 06:00:00,2026-02-04 09:00:00,NZDCAD,-1,23,CHEO-FX MEAN,0.8244838456378696,0.822163986026002,28.13711419746199,ZBandNZDCADH1,3.5,43.903269119529355,98121.98048681686
2026-02-03 01:00:00,2026-02-04 09:00:00,NZDCAD,-1,57,CHEO-FX MEAN,0.8226240848827046,0.8228143809404773,-2.313280893056991,ZBandNZDCADM30,3.5,-3.611104360326023,98118.36938245653
2026-02-03 08:00:00,2026-02-04 17:00:00,GBPAUD,1,60,CHEO-FX MEAN,1.9450591359452158,1.955499808165759,53.677916663801135,ZBandGBPAUDM30,3.5,83.78983541885661,98202.15921787538
2026-02-03 04:30:00,2026-02-04 17:00:00,AUDCAD,-1,66,CHEO-FX MEAN,0.958947703447652,0.9551964992626034,39.11792240142082,ZBandAUDCADM30,3.5,61.11420706263125,98263.27342493802
2026-02-03 06:00:00,2026-02-04 17:00:00,AUDCAD,-1,31,CHEO-FX MEAN,0.9573128826645645,0.9543015183652007,31.456427192142286,ZBandAUDCADH1,3.5,49.1751830524362,98312.44860799045
2026-02-04 19:00:00,2026-02-04 19:00:00,NZDCAD,1,0,CHEO-FX SIGNAL,0.8199682206989289,0.8208922150703226,11.268660761097275,ZBandNZDCADH1,3.5,17.62488050839496,98330.07348849883
2026-01-02 16:00:00,2026-02-05 14:00:00,EURGBP,1,212,CHEO-FX MEAN,0.8706741375191436,0.8715124137846509,9.627898996700518,ZBandEURGBPH1,3.5,15.061327525449643,98345.13481602428
2026-02-05 16:00:00,2026-02-05 16:00:00,GBPUSD,1,0,CHEO-FX SIGNAL,1.352906009556732,1.3548888619968693,14.656246820774781,ZBandGBPUSDH1,3.5,22.93089542364128,98368.06571144793
2026-02-04 17:30:00,2026-02-05 17:30:00,AUDCAD,1,43,CHEO-FX SIGNAL,0.9551931592568464,0.9530962745981815,-21.952467292546174,StreakAUDCADM30,3.5,-34.35443685484353,98333.71127459308
2026-02-03 08:00:00,2026-02-05 20:00:00,GBPAUD,1,15,CHEO-FX MEAN,1.9450593361353448,1.9549133087545723,50.66155276684995,ZBandGBPAUDH4,3.5,79.25493072155885,98412.96620531463
2026-02-04 16:00:00,2026-02-05 20:00:00,GBPCAD,1,24,CHEO-FX TIME_STOP,1.8682330250367987,1.8542309001418906,-74.94849254488604,StreakGBPCADH1,3.5,-117.3439187448046,98295.62228656982
2026-02-05 17:00:00,2026-02-05 22:30:00,GBPAUD,1,6,CHEO-FX MEAN,1.9433599166855726,1.9530863646643777,50.04964801061482,ZBandGBPAUDM30,3.5,78.2673388067958,98373.88962537661
2026-02-05 02:30:00,2026-02-06 08:00:00,NZDCAD,1,48,CHEO-FX TIME_STOP,0.8191616695043418,0.8179810849717152,-14.41210662775447,RsiDivNZDCADM30,3.5,-22.55551115153441,98351.33411422509
2026-02-05 04:30:00,2026-02-06 11:00:00,AUDCAD,1,50,CHEO-FX MEAN,0.9535918169276282,0.9548855031776893,13.566457126585032,ZBandAUDCADM30,3.5,21.22716841641255,98372.5612826415
2026-02-05 15:00:00,2026-02-06 11:00:00,AUDCAD,1,15,CHEO-FX MEAN,0.9521097590848119,0.9553604829207206,34.14232240444008,ZBandAUDCADH1,3.5,53.433349821448644,98425.99463246296
2026-02-05 03:00:00,2026-02-06 14:00:00,NZDCAD,1,28,CHEO-FX MEAN,0.8185281755582381,0.8197912076666318,15.430526964234858,ZBandNZDCADH1,3.5,24.162169884329515,98450.15680234728
2026-02-04 18:00:00,2026-02-06 14:30:00,NZDCAD,1,73,CHEO-FX MEAN,0.8192693598931857,0.8197912532462686,6.370229116720286,ZBandNZDCADM30,3.5,9.977387245127119,98460.13418959241
2026-02-05 23:00:00,2026-02-06 17:00:00,AUDCAD,1,28,CHEO-FX SIGNAL,0.9497864883150061,0.9575529731686606,81.77085007213397,StreakAUDCADM30,3.5,128.0867774915806,98588.220967084
2026-02-09 01:00:00,2026-02-09 01:00:00,AUDCAD,-1,0,CHEO-FX SIGNAL,0.9591482531294117,0.9588669585483557,2.932753931815954,ZBandAUDCADH1,3.5,4.599874883417477,98592.82084196742
2026-02-05 20:00:00,2026-02-09 04:30:00,GBPCHF,1,48,CHEO-FX TIME_STOP,1.053366747239502,1.0550059211929705,15.5612844032162,VolRegimeGBPCHFM30,3.5,24.408219265137223,98617.22906123256
2026-02-03 07:30:00,2026-02-09 23:30:00,GBPNZD,1,192,CHEO-FX TIME_STOP,2.265077338554892,2.2606459396968863,-19.564006855645808,RsiDivGBPNZDM30,3.5,-30.694175041070977,98586.53488619148
2026-02-09 00:00:00,2026-02-10 01:00:00,NZDCAD,-1,46,CHEO-FX MEAN,0.8238555501533567,0.8200067386295441,46.717067368134124,ZBandNZDCADM30,3.5,73.27208305246316,98659.80696924395
2026-02-06 17:30:00,2026-02-10 04:00:00,AUDCAD,-1,60,CHEO-FX SIGNAL,0.9576073535323646,0.9592400150126431,-17.0493832806949,StreakAUDCADM30,3.5,-26.760504645286588,98633.04646459866
2026-02-10 09:30:00,2026-02-10 09:30:00,AUDCAD,-1,0,CHEO-FX SIGNAL,0.9598410812598772,0.9596504245300587,1.9863364211114636,StreakAUDCADM30,3.5,3.1168838355106394,98636.16334843417
2026-02-09 00:00:00,2026-02-10 13:30:00,AUDCAD,-1,68,CHEO-FX MEAN,0.9609421253530588,0.958666061774668,23.685750872401226,ZBandAUDCADM30,3.5,37.167957146734985,98673.33130558091
2026-02-09 06:00:00,2026-02-10 16:00:00,AUDCAD,-1,28,CHEO-FX MEAN,0.9597700751403407,0.9570485966592192,28.355525470239762,ZBandAUDCADH1,3.5,44.51258889427646,98717.84389447518
2026-02-10 17:00:00,2026-02-10 17:00:00,AUDCAD,1,0,CHEO-FX SIGNAL,0.9570179550644232,0.957678192365881,6.898901927220019,StreakAUDCADM30,3.5,10.834802419232272,98728.67869689442
2026-02-10 17:00:00,2026-02-10 17:00:00,NZDCAD,1,0,CHEO-FX SIGNAL,0.8180459320568388,0.8184162165695951,4.526451367164761,RsiDivNZDCADM30,3.5,7.109622587867039,98735.7883194823
2026-02-09 16:00:00,2026-02-10 20:00:00,EURCHF,1,20,CHEO-FX MEAN,0.9130551353904705,0.9134846924906966,4.704612937119995,ZBandEURCHFH1,3.5,7.389990158163737,98743.17830964045
2026-02-11 05:00:00,2026-02-11 05:00:00,AUDCAD,-1,0,CHEO-FX SIGNAL,0.9618951453249015,0.9622237077904716,-3.41578255350416,ZBandAUDCADH1,3.5,-5.36590131871214,98737.81240832174
2026-02-06 16:30:00,2026-02-11 06:30:00,GBPAUD,1,96,CHEO-FX TIME_STOP,1.9414893651412108,1.9234149968126544,-93.09537643149469,ZBandGBPAUDM30,3.5,-146.23690158914803,98591.5755067326
2026-02-10 17:00:00,2026-02-11 14:00:00,NZDCAD,1,24,CHEO-FX MEAN,0.8180459320568388,0.8216972092107654,44.63413374290639,ZBandNZDCADM30,3.5,70.00874311281704,98661.58424984541
2026-02-12 12:30:00,2026-02-12 12:30:00,AUDCHF,-1,0,CHEO-FX SIGNAL,0.5471786971478712,0.548175072805645,-18.20932837786668,VolRegimeAUDCHFM30,3.5,-28.581655230004458,98633.0025946154
2026-02-13 00:00:00,2026-02-13 00:00:00,NZDCAD,-1,0,CHEO-FX SIGNAL,0.8209201522107009,0.8210780079182295,-1.9229118337937923,ZBandNZDCADH1,3.5,-3.017359034642269,98629.98523558077
2026-02-11 02:00:00,2026-02-13 02:00:00,AUDCAD,-1,22,CHEO-FX SIGNAL,0.9605875147017288,0.965351597361106,-49.59550885747785,StreakAUDCADM30,3.5,-77.82097760124795,98552.16425797952
2026-02-11 00:00:00,2026-02-13 04:00:00,GBPNZD,1,4,CHEO-FX MEAN,2.2570845324089714,2.259721980613634,11.685199055649841,ZBandGBPNZDH4,3.5,18.320935447811664,98570.48519342733
2026-02-13 05:00:00,2026-02-13 09:00:00,GBPCHF,-1,8,CHEO-FX SIGNAL,1.0480615484877542,1.0482059720026362,-1.3780060444957971,VolRegimeGBPCHFM30,3.5,-2.160943342813601,98568.32425008452
2026-02-13 09:30:00,2026-02-13 10:30:00,GBPCHF,1,2,CHEO-FX SIGNAL,1.04820685396091,1.0479151826598323,-2.7825738781949734,VolRegimeGBPCHFM30,3.5,-4.363444340750367,98563.96080574377
2026-02-12 12:00:00,2026-02-13 10:30:00,GBPAUD,1,21,CHEO-FX MEAN,1.9148001160800376,1.9282140098699119,70.05375483961761,ZBandGBPAUDM30,3.5,109.84870187306993,98673.80950761684
2026-02-11 03:00:00,2026-02-13 11:00:00,AUDCAD,-1,38,CHEO-FX MEAN,0.9627760853019894,0.9605102817808024,23.534065249203703,ZBandAUDCADM30,3.5,36.94402522585968,98710.7535328427
2026-02-13 00:00:00,2026-02-13 11:00:00,AUDCAD,-1,10,CHEO-FX MEAN,0.9646785936731754,0.9603842985162399,44.515294369540534,ZBandAUDCADH1,3.5,69.90674490153543,98780.66027774425
2026-02-13 11:00:00,2026-02-13 11:00:00,GBPCHF,1,0,CHEO-FX SIGNAL,1.048050716519472,1.0473164105776085,-7.0063970215297156,VolRegimeGBPCHFM30,3.5,-11.01062651746155,98769.64965122679
2026-02-12 12:30:00,2026-02-13 11:30:00,NZDCAD,-1,22,CHEO-FX MEAN,0.8234196602147352,0.8201317299951125,39.930188438362784,ZBandNZDCADM30,3.5,62.74371604079979,98832.39336726759
2026-02-13 00:30:00,2026-02-13 12:00:00,AUDCHF,-1,21,CHEO-FX SIGNAL,0.545346579295533,0.5426104120507939,50.17299729419136,VolRegimeAUDCHFM30,3.5,78.88868598854685,98911.28205325615
2026-02-11 03:00:00,2026-02-13 16:00:00,GBPAUD,1,24,CHEO-FX TIME_STOP,1.918760066068423,1.930311870561943,60.204528423347824,StreakGBPAUDH1,3.5,94.73715827808006,99006.01921153422
