strategy,tf,entry_time,exit_time,bars,net_bps,gross_bps,cost_bps
ZBandAUDCADM30,M30,2020-05-06 12:30:00,2020-05-06 19:30:00,14,27.594779830282242,28.816648692344295,1.221868862062052
ZBandAUDCADM30,M30,2020-05-07 07:00:00,2020-05-07 14:00:00,14,39.52505928070074,40.74692814276279,1.221868862062052
ZBandAUDCADM30,M30,2020-05-08 02:30:00,2020-05-11 08:00:00,49,20.355074475230406,22.15564704099616,1.8005725657657554
ZBandAUDCADM30,M30,2020-05-11 12:30:00,2020-05-11 14:30:00,4,38.20626512760459,39.26279007432272,1.0565249467181366
ZBandAUDCADM30,M30,2020-05-12 01:00:00,2020-05-12 07:30:00,12,41.99488333764864,43.183683416641905,1.188800078993269
ZBandAUDCADM30,M30,2020-05-12 12:00:00,2020-05-12 23:30:00,22,37.19754679385088,38.55169078818807,1.3541439943371842
ZBandAUDCADM30,M30,2020-05-13 12:30:00,2020-05-13 14:00:00,3,42.34016295291117,43.380153508094914,1.039990555183745
ZBandAUDCADM30,M30,2020-05-14 02:30:00,2020-05-18 01:00:00,85,-4.699595920177971,-2.30378525917412,2.3958106610038508
ZBandAUDCADM30,M30,2020-05-18 12:00:00,2020-05-20 19:30:00,96,-96.8370514808279,-94.25936251294574,2.5776889678821577
ZBandAUDCADM30,M30,2020-05-21 00:00:00,2020-05-22 07:00:00,50,25.253716376199254,27.0708233334994,1.817106957300147
ZBandAUDCADM30,M30,2020-05-25 06:30:00,2020-05-25 11:30:00,9,17.22606650350836,18.365263407898453,1.1391969043900942
ZBandAUDCADM30,M30,2020-05-26 02:00:00,2020-05-27 00:00:00,35,12.184557464139674,13.753648548423948,1.569091084284274
ZBandAUDCADM30,M30,2020-05-27 13:00:00,2020-05-28 13:00:00,39,38.451757358788555,40.08698600921039,1.63522865042184
ZBandAUDCADM30,M30,2020-05-29 19:30:00,2020-06-03 05:30:00,96,-207.55183238282368,-204.97414341494152,2.5776889678821577
ZBandAUDCADM30,M30,2020-06-03 06:00:00,2020-06-04 08:00:00,44,62.97100098274892,64.68890159084272,1.7179006080937977
ZBandAUDCADM30,M30,2020-06-04 15:00:00,2020-06-05 13:30:00,40,56.23604288068324,57.88780592263947,1.6517630419562317
ZBandAUDCADM30,M30,2020-06-09 07:00:00,2020-06-10 05:00:00,34,25.937650990598677,27.490207683348558,1.5525566927498824
ZBandAUDCADM30,M30,2020-06-10 13:30:00,2020-06-10 23:30:00,15,38.70618891766269,39.94459217125914,1.2384032535964433
ZBandAUDCADM30,M30,2020-06-12 00:30:00,2020-06-12 07:00:00,11,49.34859095689444,50.520856644353316,1.1722656874588773
ZBandAUDCADM30,M30,2020-06-12 17:30:00,2020-06-15 12:00:00,34,20.46197679378328,22.01453348653316,1.5525566927498824
ZBandAUDCADM30,M30,2020-06-15 19:00:00,2020-06-16 14:30:00,32,63.653118819174956,65.17260672885605,1.5194879096810996
ZBandAUDCADM30,M30,2020-06-19 13:00:00,2020-06-19 14:30:00,3,57.3693422575385,58.40933281272224,1.039990555183745
ZBandAUDCADM30,M30,2020-06-22 00:00:00,2020-06-22 04:00:00,7,45.47432720830947,46.58045532963078,1.1061281213213112
ZBandAUDCADM30,M30,2020-06-22 15:00:00,2020-06-23 01:00:00,12,39.15719495891614,40.34599503790941,1.188800078993269
ZBandAUDCADM30,M30,2020-06-23 02:30:00,2020-06-24 13:30:00,62,-7.36293697420421,-5.347417318491365,2.0155196557128456
ZBandAUDCADM30,M30,2020-06-30 09:30:00,2020-06-30 12:30:00,6,22.3556236189833,23.44521734877022,1.0895937297869196
ZBandAUDCADM30,M30,2020-07-01 00:00:00,2020-07-01 13:00:00,25,18.578521376317216,19.982268545257575,1.4037471689403587
ZBandAUDCADM30,M30,2020-07-01 14:30:00,2020-07-06 12:00:00,96,-47.614184453909274,-45.036495486027114,2.5776889678821577
ZBandAUDCADM30,M30,2020-07-06 12:30:00,2020-07-07 08:00:00,26,30.47207566381963,31.89235722429438,1.4202815604747503
ZBandAUDCADM30,M30,2020-07-07 15:00:00,2020-07-08 09:00:00,24,27.788036803786706,29.175249581192674,1.3872127774059673
ZBandAUDCADM30,M30,2020-07-10 00:00:00,2020-07-10 02:00:00,4,17.47570094154523,18.53222588826337,1.0565249467181366
ZBandAUDCADM30,M30,2020-07-10 10:00:00,2020-07-10 18:30:00,17,19.40087553319418,20.672347569859408,1.2714720366652266
ZBandAUDCADM30,M30,2020-07-13 03:00:00,2020-07-13 13:00:00,18,12.119473881373143,13.40748030957276,1.288006428199618
ZBandAUDCADM30,M30,2020-07-13 15:30:00,2020-07-13 19:00:00,7,19.06967860023219,20.175806721553503,1.1061281213213112
ZBandAUDCADM30,M30,2020-07-14 10:30:00,2020-07-15 15:30:00,49,-0.7383908813436206,1.0621816844221348,1.8005725657657554
ZBandAUDCADM30,M30,2020-07-21 07:00:00,2020-07-23 08:30:00,82,-65.48817202647434,-63.141964540073666,2.3462074864006763
ZBandAUDCADM30,M30,2020-07-23 17:30:00,2020-07-27 01:30:00,48,31.667933628681062,33.451971802912425,1.784038174231364
ZBandAUDCADM30,M30,2020-07-27 14:30:00,2020-07-30 01:00:00,96,-3.20855062644849,-0.6308616585663325,2.5776889678821577
ZBandAUDCADM30,M30,2020-07-30 16:30:00,2020-07-31 14:30:00,39,-7.719127508379199,-6.083898857957359,1.63522865042184
ZBandAUDCADM30,M30,2020-08-03 13:30:00,2020-08-04 16:30:00,45,50.17771988363507,51.91215488326326,1.7344349996281894
ZBandAUDCADM30,M30,2020-08-05 13:00:00,2020-08-05 19:30:00,11,29.743700457708226,30.915966145167104,1.1722656874588773
ZBandAUDCADM30,M30,2020-08-06 14:30:00,2020-08-07 16:00:00,43,0.8997471360976241,2.6011133526570305,1.7013662165594063
ZBandAUDCADM30,M30,2020-08-10 19:00:00,2020-08-13 07:30:00,96,-68.00979964697157,-65.43211067908942,2.5776889678821577
ZBandAUDCADM30,M30,2020-08-13 16:00:00,2020-08-14 13:00:00,31,14.494978531167424,15.997932049314132,1.502953518146708
ZBandAUDCADM30,M30,2020-08-14 19:30:00,2020-08-19 11:30:00,96,-55.839044773281636,-53.261355805399475,2.5776889678821577
ZBandAUDCADM30,M30,2020-08-19 12:00:00,2020-08-19 14:00:00,4,30.20825060683154,31.26477555354968,1.0565249467181366
ZBandAUDCADM30,M30,2020-08-19 19:00:00,2020-08-24 08:30:00,96,-59.38921303169135,-56.81152406380919,2.5776889678821577
ZBandAUDCADM30,M30,2020-08-25 02:30:00,2020-08-25 12:00:00,13,23.09688676994139,24.30222124046905,1.2053344705276603
ZBandAUDCADM30,M30,2020-08-26 11:30:00,2020-08-31 01:30:00,96,-159.8123339793452,-157.23464501146304,2.5776889678821577
ZBandAUDCADM30,M30,2020-08-31 02:00:00,2020-09-01 08:30:00,50,46.753681313402964,48.57078827070311,1.817106957300147
ZBandAUDCADM30,M30,2020-09-02 08:30:00,2020-09-07 02:30:00,96,-77.21373648330648,-74.63604751542432,2.5776889678821577
ZBandAUDCADM30,M30,2020-09-09 07:00:00,2020-09-14 06:30:00,96,-25.313949391782867,-22.73626042390071,2.5776889678821577
ZBandAUDCADM30,M30,2020-09-14 15:30:00,2020-09-15 00:30:00,8,31.206344292366698,32.3290068052224,1.1226625128557026
ZBandAUDCADM30,M30,2020-09-15 02:30:00,2020-09-16 17:30:00,58,-3.126271296950242,-1.1768892073749626,1.9493820895752794
ZBandAUDCADM30,M30,2020-09-21 06:30:00,2020-09-21 07:30:00,2,19.789274740603105,20.812730904252458,1.0234561636493535
ZBandAUDCADM30,M30,2020-09-21 11:30:00,2020-09-24 01:30:00,96,-169.30900669439436,-166.7313177265122,2.5776889678821577
ZBandAUDCADM30,M30,2020-09-24 03:00:00,2020-09-28 00:00:00,71,-11.90406873069388,-9.73973955117151,2.1643291795223694
ZBandAUDCADM30,M30,2020-09-28 12:30:00,2020-10-01 05:30:00,96,-101.48398683789348,-98.90629787001133,2.5776889678821577
ZBandAUDCADM30,M30,2020-10-02 04:30:00,2020-10-05 00:00:00,35,24.527092777636863,26.096183861921137,1.569091084284274
ZBandAUDCADM30,M30,2020-10-06 06:00:00,2020-10-08 07:30:00,79,-22.43003857618399,-20.133434264386487,2.2966043117975015
ZBandAUDCADM30,M30,2020-10-08 18:00:00,2020-10-09 12:00:00,18,20.443440103317943,21.731446531517562,1.288006428199618
ZBandAUDCADM30,M30,2020-10-09 15:00:00,2020-10-12 09:00:00,21,17.61440451291573,18.952014115718523,1.3376096028027926
ZBandAUDCADM30,M30,2020-10-12 15:30:00,2020-10-15 17:30:00,96,-77.69637328995242,-75.11868432207027,2.5776889678821577
ZBandAUDCADM30,M30,2020-10-19 15:30:00,2020-10-21 12:30:00,51,-12.960221357839597,-11.126580009005059,1.8336413488345387
ZBandAUDCADM30,M30,2020-10-23 01:30:00,2020-10-28 00:30:00,96,-35.92432852809192,-33.34663956020976,2.5776889678821577
ZBandAUDCADM30,M30,2020-10-28 06:00:00,2020-10-28 10:00:00,8,39.92738777996108,41.050050292816785,1.1226625128557026
ZBandAUDCADM30,M30,2020-10-29 16:00:00,2020-10-30 12:30:00,28,25.83693561458366,27.290285958127193,1.4533503435435333
ZBandAUDCADM30,M30,2020-11-02 05:00:00,2020-11-03 09:30:00,37,20.79311694647835,22.39527681383141,1.6021598673530573
ZBandAUDCADM30,M30,2020-11-03 16:30:00,2020-11-04 09:00:00,26,45.63765508167769,47.05793664215244,1.4202815604747503
ZBandAUDCADM30,M30,2020-11-04 13:00:00,2020-11-06 20:00:00,96,-41.70387005630591,-39.12618108842375,2.5776889678821577
ZBandAUDCADM30,M30,2020-11-09 16:30:00,2020-11-10 07:00:00,27,31.07720443055333,32.51402038256247,1.436815952009142
ZBandAUDCADM30,M30,2020-11-11 02:00:00,2020-11-12 11:30:00,51,1.8050747249527372,3.638716073787276,1.8336413488345387
ZBandAUDCADM30,M30,2020-11-12 15:00:00,2020-11-12 20:00:00,10,34.735624223452376,35.89135551937686,1.1557312959244856
ZBandAUDCADM30,M30,2020-11-13 16:30:00,2020-11-18 00:00:00,72,-12.508725645951994,-10.327862074895233,2.180863571056761
ZBandAUDCADM30,M30,2020-11-19 06:00:00,2020-11-20 11:30:00,49,-3.9476432664053314,-2.147070700639576,1.8005725657657554
ZBandAUDCADM30,M30,2020-11-23 00:30:00,2020-11-23 15:00:00,19,37.71387432454855,39.01841514428256,1.3045408197340096
ZBandAUDCADM30,M30,2020-11-24 09:00:00,2020-11-25 05:30:00,33,34.962371607067965,36.498393908283454,1.536022301215491
ZBandAUDCADM30,M30,2020-11-27 06:00:00,2020-11-30 08:30:00,38,24.683877847840122,26.30257210672757,1.6186942588874487
ZBandAUDCADM30,M30,2020-11-30 13:30:00,2020-12-02 15:30:00,72,-5.799276310781224,-3.618412739724463,2.180863571056761
ZBandAUDCADM30,M30,2020-12-03 07:00:00,2020-12-04 02:00:00,27,34.835326614488615,36.272142566497756,1.436815952009142
ZBandAUDCADM30,M30,2020-12-04 16:00:00,2020-12-09 06:00:00,70,15.08142783026569,17.22922261825367,2.1477947879879777
ZBandAUDCADM30,M30,2020-12-09 10:30:00,2020-12-14 13:30:00,96,-94.91086257001808,-92.33317360213593,2.5776889678821577
ZBandAUDCADM30,M30,2020-12-16 11:30:00,2020-12-21 09:30:00,94,-33.60574900599281,-31.061128821179437,2.5446201848133745
ZBandAUDCADM30,M30,2020-12-21 20:00:00,2020-12-22 09:30:00,14,42.97466185595991,44.19653071802196,1.221868862062052
ZBandAUDCADM30,M30,2020-12-23 08:00:00,2020-12-28 11:00:00,70,14.436861989796084,16.584656777784062,2.1477947879879777
ZBandAUDCADM30,M30,2020-12-30 03:00:00,2021-01-04 04:00:00,69,-16.47847697263481,-14.347216576181221,2.131260396453586
ZBandAUDCADM30,M30,2021-01-05 16:30:00,2021-01-07 09:00:00,67,-9.260167468939851,-7.161975855555047,2.0981916133848033
ZBandAUDCADM30,M30,2021-01-11 01:00:00,2021-01-11 10:00:00,17,33.35228246586618,34.62375450253141,1.2714720366652266
ZBandAUDCADM30,M30,2021-01-12 19:00:00,2021-01-13 12:00:00,20,26.996769648646413,28.317844859914814,1.321075211268401
ZBandAUDCADM30,M30,2021-01-14 01:00:00,2021-01-14 17:30:00,33,17.8517251265163,19.387747427731792,1.536022301215491
ZBandAUDCADM30,M30,2021-01-15 06:00:00,2021-01-19 07:30:00,67,3.9203777903464525,6.018569403731256,2.0981916133848033
ZBandAUDCADM30,M30,2021-01-19 17:00:00,2021-01-20 02:00:00,10,16.061450071269466,17.21718136719395,1.1557312959244856
ZBandAUDCADM30,M30,2021-01-20 16:00:00,2021-01-21 10:00:00,21,31.184743630492278,32.52235323329507,1.3376096028027926
ZBandAUDCADM30,M30,2021-01-25 04:00:00,2021-01-26 07:00:00,33,11.347422228618116,12.883444529833607,1.536022301215491
ZBandAUDCADM30,M30,2021-01-26 13:30:00,2021-01-27 11:30:00,28,10.663558877411445,12.116909220954978,1.4533503435435333
ZBandAUDCADM30,M30,2021-01-27 15:30:00,2021-01-28 15:00:00,40,11.327723664256055,12.979486706212287,1.6517630419562317
ZBandAUDCADM30,M30,2021-01-31 23:00:00,2021-02-02 00:00:00,36,50.8630056577406,52.44863113355927,1.5856254758186656
ZBandAUDCADM30,M30,2021-02-02 10:30:00,2021-02-04 00:00:00,56,12.461306882507696,14.377620189014191,1.9163133065064963
ZBandAUDCADM30,M30,2021-02-05 15:00:00,2021-02-10 15:30:00,96,-29.38103339452382,-26.80334442664166,2.5776889678821577
ZBandAUDCADM30,M30,2021-02-11 16:00:00,2021-02-15 13:30:00,45,11.256769079840307,12.991204079468497,1.7344349996281894
ZBandAUDCADM30,M30,2021-02-17 09:30:00,2021-02-17 10:00:00,1,14.692460173236276,15.699381945351238,1.006921772114962
ZBandAUDCADM30,M30,2021-02-17 14:00:00,2021-02-17 14:30:00,1,20.0017604454429,21.008682217557862,1.006921772114962
ZBandAUDCADM30,M30,2021-02-18 08:00:00,2021-02-18 16:30:00,17,9.872027031359929,11.143499068025156,1.2714720366652266
ZBandAUDCADM30,M30,2021-02-19 05:00:00,2021-02-23 20:30:00,96,-97.78787296045593,-95.21018399257377,2.5776889678821577
ZBandAUDCADM30,M30,2021-02-25 09:00:00,2021-02-25 11:30:00,5,26.683868494220054,27.75692783247258,1.073059338252528
ZBandAUDCADM30,M30,2021-02-25 18:00:00,2021-03-02 01:30:00,96,-114.5926644327512,-112.01497546486905,2.5776889678821577
ZBandAUDCADM30,M30,2021-03-02 12:30:00,2021-03-03 14:00:00,32,20.452185849336903,21.971673759018003,1.5194879096810996
ZBandAUDCADM30,M30,2021-03-04 17:30:00,2021-03-09 00:00:00,96,-131.00690045307567,-128.42921148519352,2.5776889678821577
ZBandAUDCADM30,M30,2021-03-09 00:30:00,2021-03-09 08:30:00,16,38.41182366833019,39.66676131346103,1.254937645130835
ZBandAUDCADM30,M30,2021-03-09 19:30:00,2021-03-12 02:00:00,84,-9.510452649202337,-7.131176379732878,2.379276269469459
ZBandAUDCADM30,M30,2021-03-12 09:30:00,2021-03-17 03:00:00,96,-105.39207947293554,-102.81439050505338,2.5776889678821577
ZBandAUDCADM30,M30,2021-03-17 08:00:00,2021-03-17 18:00:00,19,32.45660896296424,33.76114978269825,1.3045408197340096
ZBandAUDCADM30,M30,2021-03-17 19:30:00,2021-03-19 01:00:00,48,23.126828270892975,24.910866445124338,1.784038174231364
ZBandAUDCADM30,M30,2021-03-22 05:30:00,2021-03-22 14:00:00,17,50.404545867958774,51.676017904624,1.2714720366652266
ZBandAUDCADM30,M30,2021-03-23 06:30:00,2021-03-25 17:30:00,96,-87.11893571492027,-84.54124674703812,2.5776889678821577
ZBandAUDCADM30,M30,2021-03-26 15:00:00,2021-03-30 10:30:00,60,-9.05063619098886,-7.0681853183447965,1.9824508726440624
ZBandAUDCADM30,M30,2021-03-31 13:30:00,2021-04-05 01:30:00,50,-8.757787233893525,-6.940680276593378,1.817106957300147
ZBandAUDCADM30,M30,2021-04-06 15:30:00,2021-04-08 15:30:00,68,0.14804850320385032,2.262774508123045,2.1147260049191945
ZBandAUDCADM30,M30,2021-04-09 07:00:00,2021-04-13 08:30:00,62,8.940030076764536,10.955549732477381,2.0155196557128456
ZBandAUDCADM30,M30,2021-04-14 03:30:00,2021-04-16 14:30:00,87,-69.69463126172089,-67.26575181764825,2.428879444072634
ZBandAUDCADM30,M30,2021-04-19 16:30:00,2021-04-21 07:00:00,50,7.674310646039675,9.491417603339823,1.817106957300147
ZBandAUDCADM30,M30,2021-04-21 15:00:00,2021-04-26 05:30:00,68,9.239253418549055,11.35397942346825,2.1147260049191945
ZBandAUDCADM30,M30,2021-04-28 01:30:00,2021-05-03 09:30:00,96,-126.93704516020381,-124.35935619232166,2.5776889678821577
ZBandAUDCADM30,M30,2021-05-04 16:30:00,2021-05-05 16:00:00,28,27.175908640112908,28.62925898365644,1.4533503435435333
ZBandAUDCADM30,M30,2021-05-06 13:30:00,2021-05-07 12:30:00,24,52.51799712551867,53.90520990292464,1.3872127774059673
ZBandAUDCADM30,M30,2021-05-07 15:00:00,2021-05-10 17:30:00,42,34.33635169702399,36.02118352204901,1.684831825025015
ZBandAUDCADM30,M30,2021-05-12 04:00:00,2021-05-14 05:30:00,73,-36.32615443914949,-34.12875647655834,2.197397962591152
ZBandAUDCADM30,M30,2021-05-19 10:00:00,2021-05-19 14:00:00,8,30.346381535539013,31.469044048394714,1.1226625128557026
ZBandAUDCADM30,M30,2021-05-21 12:30:00,2021-05-25 07:30:00,49,1.2343581238833026,3.034930689649058,1.8005725657657554
ZBandAUDCADM30,M30,2021-05-26 03:00:00,2021-05-27 12:00:00,49,11.194021919352966,12.994594485118721,1.8005725657657554
ZBandAUDCADM30,M30,2021-05-27 17:00:00,2021-05-31 13:00:00,54,17.95097564301562,19.834220166453335,1.883244523437713
ZBandAUDCADM30,M30,2021-06-02 01:30:00,2021-06-02 08:00:00,6,31.84343033486573,32.93302406465265,1.0895937297869196
ZBandAUDCADM30,M30,2021-06-03 13:30:00,2021-06-04 12:30:00,28,23.619618050638568,25.0729683941821,1.4533503435435333
ZBandAUDCADM30,M30,2021-06-04 16:00:00,2021-06-11 06:00:00,96,-22.09707530250468,-19.519386334622524,2.5776889678821577
ZBandAUDCADM30,M30,2021-06-11 07:30:00,2021-06-11 11:30:00,8,28.675226485415862,29.797888998271564,1.1226625128557026
ZBandAUDCADM30,M30,2021-06-11 15:00:00,2021-06-14 06:00:00,4,18.885796592204475,19.942321538922613,1.0565249467181366
ZBandAUDCADM30,M30,2021-06-14 12:00:00,2021-06-14 13:30:00,3,14.14201382090337,15.182004376087116,1.039990555183745
ZBandAUDCADM30,M30,2021-06-15 07:30:00,2021-06-15 10:00:00,5,20.47209763789419,21.545156976146718,1.073059338252528
ZBandAUDCADM30,M30,2021-06-16 10:00:00,2021-06-16 18:00:00,13,45.232552078774184,46.437886549301844,1.2053344705276603
ZBandAUDCADM30,M30,2021-06-16 19:00:00,2021-06-17 01:30:00,10,35.56993612607043,36.72566742199491,1.1557312959244856
ZBandAUDCADM30,M30,2021-06-17 12:00:00,2021-06-21 01:30:00,55,11.823838063172976,13.723616978145081,1.8997789149721047
ZBandAUDCADM30,M30,2021-06-22 05:30:00,2021-06-23 13:30:00,50,10.737653075461903,12.55476003276205,1.817106957300147
ZBandAUDCADM30,M30,2021-06-24 14:00:00,2021-06-28 08:00:00,49,8.541428729835715,10.34200129560147,1.8005725657657554
ZBandAUDCADM30,M30,2021-06-29 10:30:00,2021-07-02 17:00:00,96,-50.52485089222531,-47.94716192434315,2.5776889678821577
ZBandAUDCADM30,M30,2021-07-06 03:00:00,2021-07-08 01:30:00,67,-16.031480995772757,-13.933289382387953,2.0981916133848033
ZBandAUDCADM30,M30,2021-07-08 17:00:00,2021-07-09 10:00:00,21,16.648176790519933,17.985786393322726,1.3376096028027926
ZBandAUDCADM30,M30,2021-07-13 14:30:00,2021-07-13 17:00:00,5,19.372257528069984,20.44531686632251,1.073059338252528
ZBandAUDCADM30,M30,2021-07-14 09:30:00,2021-07-14 14:00:00,9,37.20033829630548,38.33953520069558,1.1391969043900942
ZBandAUDCADM30,M30,2021-07-14 15:00:00,2021-07-15 10:00:00,23,9.95020288237846,11.320881268250035,1.3706783858715756
ZBandAUDCADM30,M30,2021-07-19 09:00:00,2021-07-19 17:30:00,17,17.19191826181646,18.463390298481688,1.2714720366652266
ZBandAUDCADM30,M30,2021-07-20 16:30:00,2021-07-23 12:00:00,81,-42.378076985382094,-40.04840389051581,2.3296730948662847
ZBandAUDCADM30,M30,2021-07-26 08:00:00,2021-07-26 14:30:00,13,29.554808755849326,30.760143226376986,1.2053344705276603
ZBandAUDCADM30,M30,2021-07-28 10:00:00,2021-08-02 14:00:00,95,-33.163298101047666,-30.602143524699898,2.561154576347766
ZBandAUDCADM30,M30,2021-08-03 06:00:00,2021-08-06 01:00:00,73,19.093098470942664,21.290496433533814,2.197397962591152
ZBandAUDCADM30,M30,2021-08-08 23:30:00,2021-08-11 13:30:00,60,6.628067318067412,8.610518190711474,1.9824508726440624
ZBandAUDCADM30,M30,2021-08-12 14:00:00,2021-08-13 13:00:00,18,36.35779951624454,37.645805944444156,1.288006428199618
ZBandAUDCADM30,M30,2021-08-17 13:30:00,2021-08-19 14:30:00,67,-6.640993069579991,-4.542801456195187,2.0981916133848033
ZBandAUDCADM30,M30,2021-08-20 10:00:00,2021-08-23 00:30:00,14,53.314949868074436,54.53681873013649,1.221868862062052
ZBandAUDCADM30,M30,2021-08-26 16:00:00,2021-09-01 10:00:00,96,-80.16070388890556,-77.5830149210234,2.5776889678821577
ZBandAUDCADM30,M30,2021-09-01 11:30:00,2021-09-07 06:00:00,93,-67.7667006594238,-65.23861486614481,2.528085793278983
ZBandAUDCADM30,M30,2021-09-07 18:30:00,2021-09-09 15:00:00,51,2.160038172724627,3.993679521559166,1.8336413488345387
ZBandAUDCADM30,M30,2021-09-10 16:00:00,2021-09-16 13:00:00,96,-75.694001138327,-73.11631217044484,2.5776889678821577
ZBandAUDCADM30,M30,2021-09-16 13:30:00,2021-09-17 14:30:00,34,37.65421482673059,39.20677151948047,1.5525566927498824
ZBandAUDCADM30,M30,2021-09-20 12:00:00,2021-09-21 11:30:00,33,24.438453136748244,25.974475437963736,1.536022301215491
ZBandAUDCADM30,M30,2021-09-22 15:30:00,2021-09-28 02:00:00,96,-59.29830853659494,-56.72061956871278,2.5776889678821577
ZBandAUDCADM30,M30,2021-09-28 10:30:00,2021-09-29 06:00:00,28,35.908461814813414,37.36181215835695,1.4533503435435333
ZBandAUDCADM30,M30,2021-09-29 13:30:00,2021-09-30 12:30:00,32,27.607697729224753,29.127185638905853,1.5194879096810996
ZBandAUDCADM30,M30,2021-09-30 17:00:00,2021-10-01 00:00:00,7,34.11951019257164,35.22563831389295,1.1061281213213112
ZBandAUDCADM30,M30,2021-10-01 13:30:00,2021-10-04 07:00:00,19,35.06385834756866,36.36839916730267,1.3045408197340096
ZBandAUDCADM30,M30,2021-10-05 15:00:00,2021-10-06 14:30:00,27,19.160640711912183,20.597456663921324,1.436815952009142
ZBandAUDCADM30,M30,2021-10-07 11:30:00,2021-10-08 05:00:00,17,24.68382615303094,25.955298189696165,1.2714720366652266
ZBandAUDCADM30,M30,2021-10-08 14:30:00,2021-10-11 11:30:00,27,30.200307367093508,31.63712331910265,1.436815952009142
ZBandAUDCADM30,M30,2021-10-12 12:30:00,2021-10-13 00:00:00,12,45.40588326365501,46.594683342648274,1.188800078993269
ZBandAUDCADM30,M30,2021-10-15 16:30:00,2021-10-18 08:00:00,15,25.618607894327923,26.857011147924368,1.2384032535964433
ZBandAUDCADM30,M30,2021-10-18 11:00:00,2021-10-18 17:00:00,11,20.42447247487402,21.596738162332898,1.1722656874588773
ZBandAUDCADM30,M30,2021-10-19 03:00:00,2021-10-21 13:00:00,88,-48.4838651130812,-46.038451277474174,2.445413835607025
ZBandAUDCADM30,M30,2021-10-22 18:00:00,2021-10-25 05:30:00,12,15.648059551750785,16.836859630744055,1.188800078993269
ZBandAUDCADM30,M30,2021-10-25 14:00:00,2021-10-27 14:00:00,54,4.341112829319034,6.224357352756747,1.883244523437713
ZBandAUDCADM30,M30,2021-10-28 17:00:00,2021-10-29 10:30:00,24,22.734934387377038,24.122147164783005,1.3872127774059673
ZBandAUDCADM30,M30,2021-11-02 05:30:00,2021-11-05 00:00:00,96,-58.94789227961735,-56.37020331173519,2.5776889678821577
ZBandAUDCADM30,M30,2021-11-05 09:00:00,2021-11-08 06:00:00,24,18.173432363313697,19.560645140719664,1.3872127774059673
ZBandAUDCADM30,M30,2021-11-08 14:30:00,2021-11-09 01:30:00,13,30.20661616462487,31.41195063515253,1.2053344705276603
ZBandAUDCADM30,M30,2021-11-09 07:30:00,2021-11-09 12:00:00,9,24.197675518506088,25.33687242289618,1.1391969043900942
ZBandAUDCADM30,M30,2021-11-09 16:00:00,2021-11-11 12:00:00,65,-7.689881783678078,-5.624758953362058,2.06512283031602
ZBandAUDCADM30,M30,2021-11-12 14:00:00,2021-11-15 22:30:00,48,1.9072488809693124,3.6912870552006765,1.784038174231364
ZBandAUDCADM30,M30,2021-11-16 16:30:00,2021-11-18 04:00:00,58,-3.814002181868455,-1.8646200922931757,1.9493820895752794
ZBandAUDCADM30,M30,2021-11-22 01:00:00,2021-11-22 04:30:00,6,18.66463065098378,19.7542243807707,1.0895937297869196
ZBandAUDCADM30,M30,2021-11-22 14:00:00,2021-11-23 15:00:00,39,29.03889997621874,30.67412862664058,1.63522865042184
ZBandAUDCADM30,M30,2021-11-24 05:00:00,2021-11-26 11:30:00,84,-33.49927652337782,-31.120000253908362,2.379276269469459
ZBandAUDCADM30,M30,2021-11-30 13:30:00,2021-11-30 15:30:00,4,45.39582690852438,46.45235185524251,1.0565249467181366
ZBandAUDCADM30,M30,2021-11-30 17:00:00,2021-11-30 18:00:00,2,31.986455052687294,33.00991121633665,1.0234561636493535
ZBandAUDCADM30,M30,2021-12-01 06:00:00,2021-12-01 15:30:00,19,18.087120449063136,19.391661268797144,1.3045408197340096
ZBandAUDCADM30,M30,2021-12-02 05:00:00,2021-12-02 15:00:00,19,33.48910802059039,34.7936488403244,1.3045408197340096
ZBandAUDCADM30,M30,2021-12-02 20:00:00,2021-12-07 07:30:00,85,-65.54227170430806,-63.146461043304214,2.3958106610038508
ZBandAUDCADM30,M30,2021-12-08 08:30:00,2021-12-08 10:30:00,4,19.427161924531777,20.483686871249915,1.0565249467181366
ZBandAUDCADM30,M30,2021-12-08 16:00:00,2021-12-13 16:30:00,96,-57.029524663753584,-54.451835695871424,2.5776889678821577
ZBandAUDCADM30,M30,2021-12-13 20:30:00,2021-12-16 19:00:00,96,-45.17113063394018,-42.59344166605802,2.5776889678821577
ZBandAUDCADM30,M30,2021-12-20 14:30:00,2021-12-24 03:00:00,96,-60.00073699068545,-57.42304802280329,2.5776889678821577
ZBandAUDCADM30,M30,2021-12-29 15:30:00,2021-12-30 18:00:00,26,32.37893046081758,33.79921202129233,1.4202815604747503
ZBandAUDCADM30,M30,2021-12-31 10:30:00,2022-01-05 07:30:00,88,-54.942084264942274,-52.496670429335246,2.445413835607025
ZBandAUDCADM30,M30,2022-01-05 11:30:00,2022-01-06 03:00:00,21,35.423018030814454,36.76062763361725,1.3376096028027926
ZBandAUDCADM30,M30,2022-01-06 08:00:00,2022-01-11 07:30:00,96,-80.82580041831335,-78.2481114504312,2.5776889678821577
ZBandAUDCADM30,M30,2022-01-11 13:00:00,2022-01-12 14:00:00,31,21.231113367864353,22.73406688601106,1.502953518146708
ZBandAUDCADM30,M30,2022-01-12 18:00:00,2022-01-14 08:30:00,59,25.384493008510486,27.350409489620155,1.9659164811096708
